employee_id,age,monthly_income,years_at_company,job_satisfaction,performance_rating,overtime,attrition,gender_Male,department_Research & Development,department_Sales,job_role_Human Resources,job_role_Laboratory Technician,job_role_Manager,job_role_Manufacturing Director,job_role_Research Director,job_role_Research Scientist,job_role_Sales Executive,job_role_Sales Representative
7833,31,4233,3,1,3,0,1,True,False,True,False,False,False,False,False,False,True,False
7834,35,3681,3,4,3,0,0,True,True,False,False,True,False,False,False,False,False,False
7835,31,5460,7,4,4,0,0,True,False,True,False,False,False,False,False,False,True,False
7836,27,2187,5,3,3,0,0,False,True,False,False,False,False,False,False,True,False,False
7837,37,9602,3,3,3,1,0,True,False,True,False,False,False,False,False,False,True,False
7838,20,2836,1,2,3,0,0,False,True,False,False,False,False,False,False,True,False,False
7839,42,4089,10,4,3,0,0,False,True,False,False,False,False,False,False,False,False,False
7840,43,16627,1,4,3,1,0,True,True,False,False,False,False,False,True,False,False,False
7841,38,2619,0,1,3,0,0,False,True,False,False,False,False,False,False,True,False,False
7842,43,5679,8,3,3,1,0,True,True,False,False,True,False,False,False,False,False,False
7843,48,15402,3,1,3,0,0,False,True,False,False,False,True,False,False,False,False,False
7844,44,5985,2,3,3,0,0,False,False,False,True,False,False,False,False,False,False,False
7845,34,2579,8,3,3,1,0,False,False,True,False,False,False,False,False,False,False,True
7846,27,3041,4,1,3,0,1,True,False,True,False,False,False,False,False,False,False,True
7847,21,3447,3,3,3,0,0,True,False,True,False,False,False,False,False,False,False,True
7848,44,19513,2,4,3,1,0,True,True,False,False,False,True,False,False,False,False,False
7849,22,2773,2,3,4,0,0,True,True,False,False,False,False,False,False,True,False,False
7850,33,7104,5,3,3,0,0,True,False,True,False,False,False,False,False,False,True,False
7851,32,6322,6,4,3,1,0,False,True,False,False,False,False,False,False,True,False,False
7852,30,2083,1,3,4,0,0,False,True,False,False,False,False,False,False,True,False,False
7853,53,8381,14,1,4,0,0,False,False,True,False,False,False,False,False,False,True,False
7854,34,2691,10,4,3,0,0,True,True,False,False,False,False,False,False,True,False,False
7855,45,4286,1,1,3,0,1,False,False,True,False,False,False,False,False,False,True,False
7856,26,2659,3,4,3,1,0,False,True,False,False,True,False,False,False,False,False,False
7857,37,9434,10,3,3,0,0,True,True,False,False,False,False,True,False,False,False,False
7858,29,5561,6,3,3,0,0,False,False,True,False,False,False,False,False,False,True,False
7859,35,6646,17,4,3,0,0,True,True,False,False,False,False,False,False,True,False,False
7860,33,7725,13,4,4,0,0,True,True,False,False,False,False,False,False,False,False,False
7861,54,10725,9,2,3,0,0,True,False,False,True,False,False,False,False,False,False,False
7862,36,8847,3,2,3,1,0,True,True,False,False,False,False,True,False,False,False,False
7863,27,2045,4,4,3,0,0,True,True,False,False,False,False,False,False,True,False,False
7864,20,1009,1,3,3,1,1,True,True,False,False,False,False,False,False,True,False,False
7865,33,3348,10,1,3,1,1,True,True,False,False,False,False,False,False,True,False,False
7866,35,1281,1,3,3,0,0,True,True,False,False,True,False,False,False,False,False,False
7867,23,2819,3,1,3,0,0,True,True,False,False,False,False,False,False,True,False,False
7868,25,4851,3,2,4,0,0,True,False,True,False,False,False,False,False,False,True,False
7869,38,4028,7,4,4,0,0,False,False,True,False,False,False,False,False,False,True,False
7870,29,2720,10,4,3,0,0,True,True,False,False,False,False,False,False,True,False,False
7871,48,8120,2,2,3,0,0,True,False,True,False,False,False,False,False,False,True,False
7872,27,4647,6,4,4,1,0,False,False,True,False,False,False,False,False,False,True,False
7873,37,4680,1,4,3,0,0,True,True,False,False,False,False,False,False,True,False,False
7874,50,3221,20,3,3,1,0,True,True,False,False,True,False,False,False,False,False,False
7875,34,8621,8,2,3,0,0,False,True,False,False,False,False,False,False,False,False,False
7876,24,4577,2,3,3,0,1,False,False,True,False,False,False,False,False,False,True,False
7877,39,4553,20,3,3,0,0,False,True,False,False,False,False,False,False,False,False,False
7878,32,5396,10,4,3,0,0,True,False,True,False,False,False,False,False,False,True,False
7879,50,6796,4,3,3,1,1,True,False,True,False,False,False,False,False,False,True,False
7880,38,7625,9,4,3,0,0,False,True,False,False,False,False,False,False,False,False,False
7881,27,7412,9,1,3,0,0,False,True,False,False,False,False,True,False,False,False,False
7882,32,11159,7,4,3,0,0,False,True,False,False,False,False,False,True,False,False,False
7883,47,4960,7,1,3,0,0,True,False,True,False,False,False,False,False,False,True,False
7884,40,10475,18,1,4,1,0,True,False,True,False,False,False,False,False,False,True,False
7885,53,14814,5,3,3,0,0,True,True,False,False,False,False,False,True,False,False,False
7886,41,19141,21,4,3,0,0,True,False,False,False,False,True,False,False,False,False,False
7887,60,5405,2,1,3,0,0,True,False,True,False,False,False,False,False,False,True,False
7888,27,8793,9,1,4,0,0,True,True,False,False,False,False,True,False,False,False,False
7889,41,19189,22,3,3,0,0,True,False,False,False,False,True,False,False,False,False,False
7890,50,3875,2,2,3,0,0,True,False,True,False,False,False,False,False,False,False,True
7891,28,2216,7,2,3,1,1,False,True,False,False,False,False,False,False,True,False,False
7892,36,11713,8,1,3,0,0,False,True,False,False,False,False,False,True,False,False,False
7893,38,7861,1,3,3,1,0,False,True,False,False,False,False,True,False,False,False,False
7894,44,3708,5,3,3,0,0,True,True,False,False,True,False,False,False,False,False,False
7895,47,13770,22,3,3,1,0,False,False,True,False,False,False,False,False,False,True,False
7896,30,5304,8,4,4,0,0,True,False,True,False,False,False,False,False,False,True,False
7897,29,2642,1,3,3,0,0,True,False,True,False,False,False,False,False,False,False,True
7898,42,2759,2,3,3,1,1,True,True,False,False,False,False,False,False,True,False,False
7899,43,6804,2,4,3,0,0,True,False,True,False,False,False,False,False,False,True,False
7900,34,6142,5,3,3,0,0,False,True,False,False,False,False,False,False,False,False,False
7901,23,2500,4,1,3,0,0,True,True,False,False,True,False,False,False,False,False,False
7902,39,6389,8,2,3,0,0,False,False,False,True,False,False,False,False,False,False,False
7903,56,11103,10,4,3,0,0,True,True,False,False,False,False,False,False,False,False,False
7904,40,2342,4,4,4,1,0,False,True,False,False,False,False,False,False,True,False,False
7905,27,6811,7,1,3,0,0,False,True,False,False,False,False,False,False,False,False,False
7906,29,2297,2,2,3,0,0,True,False,True,False,False,False,False,False,False,False,True
7907,53,2450,2,4,3,0,0,True,True,False,False,True,False,False,False,False,False,False
7908,35,5093,1,1,3,0,0,False,True,False,False,False,False,False,False,False,False,False
7909,32,5309,10,4,3,0,0,True,True,False,False,True,False,False,False,False,False,False
7910,38,3057,1,3,3,1,0,True,True,False,False,False,False,False,False,True,False,False
7911,34,5121,0,1,3,0,0,False,True,False,False,False,False,True,False,False,False,False
7912,52,16856,34,1,3,0,0,True,False,True,False,False,True,False,False,False,False,False
7913,33,2686,10,4,3,1,1,True,True,False,False,False,False,False,False,True,False,False
7914,25,6180,6,4,4,0,0,False,False,True,False,False,False,False,False,False,True,False
7915,45,6632,8,3,3,0,0,True,False,True,False,False,False,False,False,False,False,True
7916,23,3505,2,3,3,0,0,True,True,False,False,False,False,False,False,True,False,False
7917,47,6397,5,3,3,1,1,False,False,True,False,False,False,False,False,False,True,False
7918,34,6274,6,4,4,0,0,True,False,True,False,False,False,False,False,False,True,False
7919,55,19859,5,1,3,1,1,True,True,False,False,False,True,False,False,False,False,False
7920,36,7587,10,1,3,0,0,True,False,True,False,False,False,False,False,False,True,False
7921,52,4258,4,4,3,0,0,True,True,False,False,False,False,False,False,True,False,False
7922,26,4364,2,4,3,0,0,False,True,False,False,True,False,False,False,False,False,False
7923,29,4335,8,3,3,0,0,False,True,False,False,False,False,False,False,False,False,False
7924,26,5326,4,1,3,0,1,True,False,True,False,False,False,False,False,False,True,False
7925,34,3280,4,4,3,0,0,False,True,False,False,False,False,False,False,True,False,False
7926,54,5485,5,1,3,1,0,False,True,False,False,False,False,True,False,False,False,False
7927,27,4342,4,4,3,0,0,True,False,True,False,False,False,False,False,False,True,False
7928,37,2782,5,1,3,1,0,False,True,False,False,False,False,False,False,True,False,False
7929,38,5980,15,1,3,1,0,False,True,False,False,False,False,True,False,False,False,False
7930,34,4381,6,1,3,0,0,False,True,False,False,False,False,False,False,True,False,False
7931,35,2572,3,4,3,0,0,False,False,True,False,False,False,False,False,False,False,True
7932,30,3833,2,3,4,0,0,True,True,False,False,True,False,False,False,False,False,False
7933,40,4244,8,2,4,0,0,False,True,False,False,False,False,False,False,False,False,False
7934,34,6500,3,1,3,0,0,False,False,True,False,False,False,False,False,False,True,False
7935,42,18430,24,4,3,0,0,True,True,False,False,False,True,False,False,False,False,False
7936,23,1601,0,1,4,1,1,True,True,False,False,True,False,False,False,False,False,False
7937,24,2694,1,2,3,0,0,True,True,False,False,True,False,False,False,False,False,False
7938,52,3149,5,3,4,0,0,False,True,False,False,True,False,False,False,False,False,False
7939,50,17639,4,3,3,0,0,True,True,False,False,False,False,False,True,False,False,False
7940,29,2319,1,1,3,1,1,False,True,False,False,True,False,False,False,False,False,False
7941,33,11691,13,3,3,0,0,True,True,False,False,False,False,False,True,False,False,False
7942,33,5324,3,1,3,0,1,False,False,True,False,False,False,False,False,False,True,False
7943,47,16752,26,4,3,1,0,False,True,False,False,False,True,False,False,False,False,False
7944,36,5228,9,2,3,0,0,False,True,False,False,False,False,True,False,False,False,False
7945,29,2700,10,3,4,0,0,True,True,False,False,False,False,False,False,True,False,False
7946,58,19246,31,2,3,1,1,True,True,False,False,False,False,False,True,False,False,False
7947,35,2506,2,3,3,0,0,False,True,False,False,False,False,False,False,True,False,False
7948,42,6062,4,4,3,1,0,False,True,False,False,False,False,True,False,False,False,False
7949,28,4382,2,3,3,0,1,True,True,False,False,False,False,False,False,True,False,False
7950,36,2143,5,2,3,0,0,True,False,False,True,False,False,False,False,False,False,False
7951,32,6162,14,3,3,0,0,False,True,False,False,False,False,True,False,False,False,False
7952,40,5094,1,3,3,0,0,True,True,False,False,True,False,False,False,False,False,False
7953,30,6877,0,4,4,1,0,False,True,False,False,False,False,True,False,False,False,False
7954,45,2274,1,3,3,0,0,False,True,False,False,False,False,False,False,True,False,False
7955,42,4434,9,2,3,0,0,True,True,False,False,False,False,True,False,False,False,False
7956,38,6288,4,1,3,0,0,True,True,False,False,False,False,False,False,False,False,False
7957,34,2553,5,4,3,0,0,False,True,False,False,False,False,False,False,True,False,False
7958,49,7654,9,4,3,0,1,False,False,True,False,False,False,False,False,False,True,False
7959,55,5160,9,4,3,0,1,True,False,True,False,False,False,False,False,False,True,False
7960,43,17159,4,1,4,0,0,True,True,False,False,False,False,False,True,False,False,False
7961,27,12808,9,4,3,1,0,True,True,False,False,False,False,False,True,False,False,False
7962,35,10221,8,3,4,0,0,True,True,False,False,False,False,True,False,False,False,False
7963,28,4779,8,2,4,1,0,False,False,True,False,False,False,False,False,False,True,False
7964,34,3737,3,4,3,0,0,True,False,False,True,False,False,False,False,False,False,False
7965,26,2366,8,3,3,1,1,False,True,False,False,False,False,False,False,True,False,False
7966,27,1706,0,4,3,0,0,True,True,False,False,False,False,False,False,True,False,False
7967,51,16307,20,3,3,0,0,False,False,True,False,False,True,False,False,False,False,False
7968,44,5933,5,2,3,0,0,True,True,False,False,False,False,False,False,False,False,False
7969,25,3424,4,1,3,0,0,True,True,False,False,False,False,False,False,True,False,False
7970,33,4037,9,1,4,0,0,True,False,True,False,False,False,False,False,False,True,False
7971,35,2559,6,1,3,0,0,False,True,False,False,False,False,False,False,True,False,False
7972,36,6201,18,4,3,1,0,True,False,True,False,False,False,False,False,False,True,False
7973,32,4403,5,4,3,0,0,True,False,True,False,False,False,False,False,False,True,False
7974,30,3761,5,4,3,0,0,True,True,False,False,False,False,False,False,True,False,False
7975,53,10934,5,4,3,1,0,False,False,True,False,False,False,False,False,False,True,False
7976,45,10761,5,1,3,1,0,True,False,True,False,False,False,False,False,False,True,False
7977,32,5175,5,3,3,0,0,False,True,False,False,False,False,False,False,True,False,False
7978,52,13826,9,4,4,0,0,False,True,False,False,False,False,True,False,False,False,False
7979,37,6334,1,3,3,0,0,True,False,True,False,False,False,False,False,False,True,False
7980,28,4936,5,4,3,0,0,True,False,False,True,False,False,False,False,False,False,False
7981,22,4775,2,4,4,0,0,True,True,False,False,False,False,True,False,False,False,False
7982,44,2818,3,4,4,1,0,True,True,False,False,True,False,False,False,False,False,False
7983,42,2515,2,4,3,1,0,True,True,False,False,False,False,False,False,True,False,False
7984,36,2342,5,1,4,0,0,True,False,False,True,False,False,False,False,False,False,False
7985,25,4194,5,1,3,1,0,True,False,True,False,False,False,False,False,False,True,False
7986,35,10685,17,3,4,1,0,False,True,False,False,False,False,True,False,False,False,False
7987,35,2022,10,2,3,1,1,False,True,False,False,False,False,False,False,True,False,False
7988,32,2314,3,4,3,0,0,True,True,False,False,True,False,False,False,False,False,False
7989,25,4256,5,1,3,0,0,True,False,True,False,False,False,False,False,False,True,False
7990,49,3580,4,1,3,0,0,False,True,False,False,False,False,False,False,True,False,False
7991,24,3162,5,4,3,0,0,True,True,False,False,True,False,False,False,False,False,False
7992,32,6524,10,2,3,0,0,True,False,True,False,False,False,False,False,False,True,False
7993,38,2899,2,2,3,0,0,True,False,True,False,False,False,False,False,False,False,True
7994,42,5231,5,4,3,1,0,False,True,False,False,True,False,False,False,False,False,False
7995,31,2356,6,4,3,1,0,True,True,False,False,False,False,False,False,True,False,False
7996,29,2800,3,3,3,1,1,False,False,True,False,False,False,False,False,False,False,True
7997,53,11836,2,4,3,0,0,True,False,True,False,False,False,False,False,False,True,False
7998,35,10903,13,2,3,0,0,True,True,False,False,False,False,True,False,False,False,False
7999,37,2973,5,4,3,0,0,False,False,True,False,False,False,False,False,False,False,True
8000,53,14275,12,4,3,0,0,False,True,False,False,False,False,False,True,False,False,False
8001,43,5562,5,4,3,0,0,False,True,False,False,False,False,False,False,False,False,False
8002,47,4537,7,4,4,1,0,False,False,True,False,False,False,False,False,False,True,False
8003,37,7642,10,2,3,1,0,True,False,True,False,False,False,False,False,False,True,False
8004,50,17924,31,1,3,0,0,True,True,False,False,False,True,False,False,False,False,False
8005,39,5204,5,4,3,0,0,False,False,False,True,False,False,False,False,False,False,False
8006,33,2277,4,2,3,1,0,True,False,False,True,False,False,False,False,False,False,False
8007,32,2795,1,4,4,1,1,True,True,False,False,True,False,False,False,False,False,False
8008,29,2532,4,4,3,0,0,False,True,False,False,True,False,False,False,False,False,False
8009,44,2559,8,1,3,1,0,True,True,False,False,False,False,False,False,True,False,False
8010,28,4908,4,4,3,0,0,True,False,True,False,False,False,False,False,False,True,False
8011,58,2380,1,4,3,1,1,True,True,False,False,True,False,False,False,False,False,False
8012,43,4765,1,2,4,0,0,False,True,False,False,False,False,True,False,False,False,False
8013,20,2044,2,3,3,0,1,False,False,True,False,False,False,False,False,False,False,True
8014,21,2693,1,4,3,0,1,False,True,False,False,False,False,False,False,True,False,False
8015,36,6586,16,4,3,1,0,True,True,False,False,False,False,False,False,False,False,False
8016,47,3294,3,4,3,1,0,False,False,True,False,False,False,False,False,False,False,True
8017,22,4171,3,3,3,1,1,False,True,False,False,False,False,True,False,False,False,False
8018,41,2778,7,4,3,1,1,False,True,False,False,True,False,False,False,False,False,False
8019,28,2377,2,3,3,0,0,False,True,False,False,False,False,False,False,True,False,False
8020,39,2404,2,1,4,1,1,True,True,False,False,True,False,False,False,False,False,False
8021,27,2318,1,3,3,0,0,False,True,False,False,False,False,False,False,True,False,False
8022,34,2008,1,2,3,0,0,True,True,False,False,True,False,False,False,False,False,False
8023,42,6244,5,3,3,0,0,False,False,True,False,False,False,False,False,False,True,False
8024,33,2799,3,1,3,1,0,True,True,False,False,False,False,False,False,True,False,False
8025,58,10552,6,2,3,1,0,False,True,False,False,False,False,False,False,False,False,False
8026,31,2329,7,3,3,0,0,True,False,True,False,False,False,False,False,False,False,True
8027,35,4014,10,4,4,1,0,False,True,False,False,False,False,False,False,False,False,False
8028,49,7403,26,2,3,0,0,False,True,False,False,True,False,False,False,False,False,False
8029,48,2259,0,3,3,0,0,True,True,False,False,False,False,False,False,True,False,False
8030,31,6932,9,3,3,0,0,False,False,True,False,False,False,False,False,False,True,False
8031,36,4678,6,4,3,0,0,True,True,False,False,False,False,False,False,True,False,False
8032,38,13582,15,1,3,0,0,False,True,False,False,False,False,False,True,False,False,False
8033,32,2332,3,2,4,0,0,False,True,False,False,True,False,False,False,False,False,False
8034,25,2413,1,2,3,1,1,True,False,True,False,False,False,False,False,False,False,True
8035,40,9705,1,2,3,0,0,True,False,True,False,False,False,False,False,False,True,False
8036,26,4294,7,1,3,0,0,True,False,True,False,False,False,False,False,False,True,False
8037,41,4721,18,1,3,1,0,True,True,False,False,True,False,False,False,False,False,False
8038,36,2519,11,3,4,0,0,True,True,False,False,True,False,False,False,False,False,False
8039,19,2121,1,2,3,1,1,True,False,True,False,False,False,False,False,False,False,True
8040,20,2973,1,1,3,0,1,True,True,False,False,True,False,False,False,False,False,False
8041,31,5855,9,4,3,1,0,False,True,False,False,False,False,False,False,False,False,False
8042,40,3617,1,2,3,1,0,True,True,False,False,False,False,False,False,True,False,False
8043,32,6725,8,1,3,0,0,False,True,False,False,False,False,True,False,False,False,False
8044,36,10325,16,4,3,1,1,True,False,True,False,False,False,False,False,False,True,False
8045,33,6949,5,4,3,0,0,False,True,False,False,False,False,False,False,False,False,False
8046,37,10609,14,3,3,0,1,True,False,True,False,False,False,False,False,False,True,False
8047,45,4447,9,2,3,0,0,True,True,False,False,True,False,False,False,False,False,False
8048,29,2157,3,4,3,0,0,False,False,True,False,False,False,False,False,False,False,True
8049,35,4601,5,3,3,0,0,False,False,True,False,False,False,False,False,False,True,False
8050,52,17099,9,4,3,0,0,True,True,False,False,False,True,False,False,False,False,False
8051,58,2479,1,3,4,0,1,True,True,False,False,False,False,False,False,True,False,False
8052,53,14852,17,3,3,0,0,True,False,True,False,False,True,False,False,False,False,False
8053,30,7264,8,3,3,0,0,True,False,True,False,False,False,False,False,False,True,False
8054,38,5666,5,4,3,1,0,False,False,True,False,False,False,False,False,False,True,False
8055,35,7823,10,4,3,0,0,True,False,True,False,False,False,False,False,False,True,False
8056,39,7880,8,3,3,0,0,True,False,True,False,False,False,False,False,False,True,False
8057,40,13194,1,2,3,1,1,False,False,True,False,False,False,False,False,False,True,False
8058,47,5067,19,3,3,1,0,True,True,False,False,False,False,True,False,False,False,False
8059,36,5079,7,4,3,0,0,True,False,True,False,False,False,False,False,False,True,False
8060,31,2321,3,1,4,1,1,True,True,False,False,False,False,False,False,True,False,False
8061,33,17444,10,3,3,0,0,True,False,True,False,False,True,False,False,False,False,False
8062,29,2404,0,1,4,1,1,False,True,False,False,False,False,False,False,True,False,False
8063,33,3452,3,4,3,0,0,False,True,False,False,False,False,False,False,True,False,False
8064,45,2270,5,4,3,0,0,False,True,False,False,True,False,False,False,False,False,False
8065,50,17399,5,4,4,0,0,True,True,False,False,False,False,False,True,False,False,False
8066,33,5488,6,2,3,1,0,False,True,False,False,False,False,False,False,False,False,False
8067,41,19419,18,3,3,0,0,True,True,False,False,False,False,False,True,False,False,False
8068,27,2811,2,2,3,0,0,False,True,False,False,True,False,False,False,False,False,False
8069,45,3633,9,1,3,1,0,True,True,False,False,True,False,False,False,False,False,False
8070,47,4163,9,4,3,1,0,False,False,True,False,False,False,False,False,False,True,False
8071,30,2132,5,3,3,1,1,False,True,False,False,False,False,False,False,True,False,False
8072,50,13973,12,3,3,1,0,True,True,False,False,False,False,True,False,False,False,False
8073,38,2684,2,3,3,0,0,True,True,False,False,False,False,False,False,True,False,False
8074,46,10845,8,3,3,0,0,True,True,False,False,False,False,True,False,False,False,False
8075,24,4377,4,3,3,0,0,False,True,False,False,False,False,True,False,False,False,False
8076,35,3743,4,2,4,1,1,True,True,False,False,True,False,False,False,False,False,False
8077,31,4148,4,1,3,0,0,False,True,False,False,False,False,True,False,False,False,False
8078,18,1051,0,4,3,0,0,True,True,False,False,False,False,False,False,True,False,False
8079,54,10739,10,3,3,0,0,False,True,False,False,False,False,True,False,False,False,False
8080,35,10388,16,3,3,1,0,False,True,False,False,False,False,False,False,False,False,False
8081,30,11416,8,1,3,1,0,False,True,False,False,False,False,False,True,False,False,False
8082,20,2600,1,1,3,1,1,False,True,False,False,False,False,False,False,True,False,False
8083,30,2422,3,2,3,0,1,False,True,False,False,True,False,False,False,False,False,False
8084,26,5472,8,4,3,0,0,True,True,False,False,False,False,True,False,False,False,False
8085,22,2451,4,1,3,0,0,True,True,False,False,True,False,False,False,False,False,False
8086,48,4240,2,3,3,0,0,True,True,False,False,False,False,False,False,False,False,False
8087,48,10999,15,3,3,0,0,True,True,False,False,False,False,False,False,False,False,False
8088,41,5003,2,3,3,0,0,False,True,False,False,False,False,True,False,False,False,False
8089,39,12742,21,4,3,0,0,False,True,False,False,False,False,True,False,False,False,False
8090,27,4227,3,4,3,0,0,False,True,False,False,False,False,True,False,False,False,False
8091,35,3917,3,4,4,0,0,True,True,False,False,True,False,False,False,False,False,False
8092,42,18303,1,3,3,0,0,True,False,True,False,False,True,False,False,False,False,False
8093,50,2380,1,4,3,0,0,True,True,False,False,True,False,False,False,False,False,False
8094,59,13726,5,4,3,1,0,False,True,False,False,False,False,True,False,False,False,False
8095,37,4777,1,2,3,0,1,False,True,False,False,False,False,False,False,False,False,False
8096,55,6385,8,2,3,1,0,True,True,False,False,False,False,False,False,False,False,False
8097,41,19973,21,3,4,0,0,False,True,False,False,False,False,False,True,False,False,False
8098,38,6861,1,4,3,1,0,True,False,True,False,False,False,False,False,False,True,False
8099,26,4969,2,1,3,0,1,True,False,True,False,False,False,False,False,False,True,False
8100,52,19845,32,4,3,0,1,False,False,True,False,False,True,False,False,False,False,False
8101,44,13320,12,4,3,1,0,False,False,True,False,False,False,False,False,False,True,False
8102,50,6347,18,3,3,0,0,False,False,True,False,False,False,False,False,False,True,False
8103,36,2743,17,1,3,0,1,False,True,False,False,True,False,False,False,False,False,False
8104,39,10880,21,1,3,1,0,False,True,False,False,False,False,True,False,False,False,False
8105,33,2342,2,4,3,0,0,False,False,True,False,False,False,False,False,False,False,True
8106,45,17650,9,4,3,0,0,False,False,True,False,False,True,False,False,False,False,False
8107,32,4025,8,3,3,0,0,False,True,False,False,True,False,False,False,False,False,False
8108,34,9725,15,4,3,0,0,True,False,True,False,False,False,False,False,False,True,False
8109,59,11904,6,4,3,1,0,True,False,True,False,False,True,False,False,False,False,False
8110,45,2177,6,2,3,0,0,True,False,False,True,False,False,False,False,False,False,False
8111,53,7525,15,2,3,0,0,False,False,True,False,False,False,False,False,False,True,False
8112,36,4834,1,3,3,0,1,True,True,False,False,True,False,False,False,False,False,False
8113,26,2042,3,1,3,1,1,True,True,False,False,False,False,False,False,True,False,False
8114,34,2220,1,3,3,1,0,False,False,True,False,False,False,False,False,False,False,True
8115,28,1052,1,2,4,0,0,True,False,True,False,False,False,False,False,False,False,True
8116,38,2821,2,3,3,0,0,True,True,False,False,False,False,False,False,True,False,False
8117,50,19237,8,3,3,1,0,True,True,False,False,False,False,False,True,False,False,False
8118,37,4107,4,2,3,0,0,False,True,False,False,False,False,False,False,False,False,False
8119,40,8396,7,1,3,0,0,True,False,True,False,False,False,False,False,False,True,False
8120,26,2007,5,3,3,0,0,False,True,False,False,False,False,False,False,True,False,False
8121,46,19627,2,4,3,0,0,True,True,False,False,False,False,False,True,False,False,False
8122,54,10686,9,3,3,0,0,False,False,True,False,False,False,False,False,False,True,False
8123,56,2942,5,3,3,0,0,False,True,False,False,False,False,False,False,True,False,False
8124,36,8858,14,4,3,0,0,False,True,False,False,False,False,True,False,False,False,False
8125,55,16756,9,1,3,0,0,True,True,False,False,False,True,False,False,False,False,False
8126,43,10798,1,4,3,0,0,True,False,True,False,False,False,False,False,False,True,False
8127,20,2323,2,4,3,1,1,False,False,True,False,False,False,False,False,False,False,True
8128,21,1416,1,1,3,0,1,False,True,False,False,True,False,False,False,False,False,False
8129,46,4615,16,1,4,1,0,False,True,False,False,False,False,False,False,True,False,False
8130,51,2461,10,3,3,1,1,True,True,False,False,False,False,False,False,True,False,False
8131,28,8722,10,1,3,0,1,True,True,False,False,False,False,False,False,False,False,False
8132,26,3955,5,1,3,0,0,True,True,False,False,True,False,False,False,False,False,False
8133,30,9957,6,1,3,0,0,True,True,False,False,False,False,True,False,False,False,False
8134,41,3376,10,3,3,0,0,False,True,False,False,False,False,False,False,True,False,False
8135,38,8823,19,3,3,0,0,False,True,False,False,False,False,False,False,False,False,False
8136,40,10322,11,4,4,0,0,True,True,False,False,False,False,False,False,False,False,False
8137,27,4621,3,3,3,0,0,True,True,False,False,True,False,False,False,False,False,False
8138,55,10976,3,2,3,0,0,True,True,False,False,False,False,True,False,False,False,False
8139,28,3660,8,3,3,0,0,False,True,False,False,False,False,False,False,True,False,False
8140,44,10482,20,1,3,0,1,True,False,False,True,False,False,False,False,False,False,False
8141,33,7119,3,4,3,0,0,True,True,False,False,False,False,False,False,False,False,False
8142,35,9582,8,1,4,1,1,True,False,True,False,False,False,False,False,False,True,False
8143,33,4508,13,3,4,0,1,False,True,False,False,False,False,False,False,True,False,False
8144,28,2207,4,3,3,0,0,True,True,False,False,True,False,False,False,False,False,False
8145,34,7756,6,4,3,0,0,True,True,False,False,False,False,False,False,False,False,False
8146,37,6694,1,4,3,1,0,False,False,True,False,False,False,False,False,False,True,False
8147,25,3691,7,4,3,1,1,True,True,False,False,True,False,False,False,False,False,False
8148,26,2377,1,3,4,0,1,True,True,False,False,True,False,False,False,False,False,False
8149,33,2313,2,2,4,1,1,True,True,False,False,False,False,False,False,True,False,False
8150,42,17665,22,1,3,0,0,True,True,False,False,False,True,False,False,False,False,False
8151,28,2596,1,2,3,0,1,True,True,False,False,True,False,False,False,False,False,False
8152,50,4728,0,3,3,1,1,True,False,True,False,False,False,False,False,False,True,False
8153,33,4302,3,2,3,0,0,False,False,True,False,False,False,False,False,False,True,False
8154,34,2979,0,4,3,0,0,True,True,False,False,False,False,False,False,True,False,False
8155,48,16885,5,4,4,0,0,True,True,False,False,False,True,False,False,False,False,False
8156,45,5593,15,3,3,0,0,False,False,True,False,False,False,False,False,False,True,False
8157,52,10445,8,2,3,0,0,True,True,False,False,False,False,False,False,False,False,False
8158,38,8740,8,3,3,1,0,True,False,True,False,False,False,False,False,False,True,False
8159,29,2514,7,4,4,0,0,False,True,False,False,False,False,False,False,True,False,False
8160,28,7655,9,2,3,0,0,False,True,False,False,False,False,True,False,False,False,False
8161,46,17465,12,3,3,0,0,True,False,True,False,False,True,False,False,False,False,False
8162,38,7351,1,2,3,0,0,True,False,True,False,False,False,False,False,False,True,False
8163,43,10820,8,1,3,0,0,False,True,False,False,False,False,True,False,False,False,False
8164,39,12169,18,4,3,0,1,True,True,False,False,False,False,False,False,False,False,False
8165,40,19626,20,3,3,0,0,True,True,False,False,False,False,False,True,False,False,False
8166,21,2070,2,2,3,1,0,False,True,False,False,False,False,False,False,True,False,False
8167,39,6782,5,2,3,0,0,True,True,False,False,True,False,False,False,False,False,False
8168,36,7779,11,4,4,0,0,True,True,False,False,False,False,True,False,False,False,False
8169,31,2791,2,4,3,0,0,True,False,True,False,False,False,False,False,False,False,True
8170,28,3201,5,2,3,0,0,True,True,False,False,False,False,False,False,True,False,False
8171,35,4968,5,4,3,0,0,True,False,True,False,False,False,False,False,False,True,False
8172,49,13120,9,2,3,0,0,True,False,True,False,False,False,False,False,False,True,False
8173,34,4033,3,3,3,0,0,True,True,False,False,False,False,True,False,False,False,False
8174,29,3291,7,2,3,0,0,False,True,False,False,False,False,False,False,True,False,False
8175,42,4272,1,4,3,0,0,True,True,False,False,True,False,False,False,False,False,False
8176,29,5056,10,4,3,1,0,True,True,False,False,False,False,True,False,False,False,False
8177,38,2844,7,3,3,0,0,True,False,False,True,False,False,False,False,False,False,False
8178,28,2703,3,3,3,1,0,True,True,False,False,False,False,False,False,True,False,False
